Order_ID,Fecha,Categoria,Producto,Codigo_Producto,Canal,Region,Precio_Unitario,Costo_Unitario,Descuento,Cantidad,Ventas,Cliente_ID
ORD-39470,21/03/2022,Tecnología,Laptop Dell,PROD-509,Online,Norte,81.21,306.46,0.1,4,324.84,CLI-3620
ORD-37589,2023-06-07,Oficina,Bolígrafos,PROD-575,Online,Sur,55.46,75.7,0.15,4,221.82,CLI-1493
ORD-33232,2022-10-30,Muebles,Estantería,PROD-890,Mayorista,Centro,235.5,567.97,0.1,2,471.01,CLI-8445
ORD-22953,11-01-2023,Tecnología,Webcam HD,PROD-479,Tienda Física,Este,244.02,768.32,0.1,3,732.06,CLI-4527
ORD-77882,08-21-2022,Tecnología,Mouse Logitech,PROD-342,Mayorista,Oeste,556.68,810.66,0.05,3,1670.03,CLI-4714
ORD-57464,25/05/2023,Muebles,Estantería,PROD-689,Online,Norte,$392.35,347.68,0.2,3,1177.04,CLI-8315
ORD-98776,07-07-2022,Oficina,Papel A4,PROD-932,Mayorista,Centro,$42.49,98.66,0.05,3,127.46,CLI-3360
ORD-52064,2024-04-04,Muebles,Estantería,PROD-562,Online,Centro,193.73,371.82,0.05,1,193.73,CLI-1653
ORD-13707,2022-11-06,Tecnología,Monitor LG,PROD-683,Online,Norte,66.48,121.02,0.15,5,332.39,CLI-6546
ORD-80596,2023-02-23,Tecnología,Teclado Mecánico,PROD-714,Mayorista,Norte,158.2,450.05,0.05,5,791.0,CLI-8078
ORD-70955,2023-08-30,Oficina,Bolígrafos,PROD-889,Distribuidor,Oeste,56.14,91.88,0.05,4,224.55,CLI-5928
ORD-39109,2023-05-22,Tecnología,Monitor LG,PROD-834,Online,Sur,$98.29,159.95,0.1,2,196.58,CLI-5113
ORD-12356,07-07-2024,Tecnología,Mouse Logitech,PROD-561,Mayorista,Este,323.67,223.17,0.15,1,323.67,CLI-8801
ORD-92081,12-17-2022,Tecnología,Mouse Logitech,PROD-259,Tienda Física,Norte,387.61,480.17,0.1,5,1938.04,CLI-4193
ORD-18204,2024-04-23,Oficina,Carpetas,PROD-605,Mayorista,Este,$35.77,41.63,0.1,3,107.31,CLI-2809
ORD-93119,2023-09-05,Oficina,Carpetas,PROD-331,Distribuidor,Este,32.94,95.9,0.05,2,65.87,
ORD-96958,2022-09-19,Muebles,Mesa Reuniones,PROD-609,Online,Norte,150.3,363.5,0.2,2,300.6,CLI-9854
ORD-36262,2022-09-13,Muebles,Escritorio Ejecutivo,PROD-955,Tienda Física,Este,171.25,525.07,,5,856.25,CLI-7572
ORD-53694,09/02/2023,Muebles,Mesa Reuniones,PROD-164,Online,Este,186.69,494.22,0.1,5,933.46,CLI-6798
ORD-32174,2023-10-02,Muebles,Mesa Reuniones,PROD-143,Mayorista,Norte,164.47,564.51,0.1,3,493.42,CLI-5668
ORD-22206,16/10/2022,Tecnología,Webcam HD,PROD-980,Mayorista,Este,300.82,751.67,0.15,1,300.82,
ORD-28546,2024-08-02,Oficina,Calculadora,PROD-226,Mayorista,Sur,56.73,76.59,0.2,5,283.63,CLI-5058
ORD-45255,2024-06-26,Tecnología,Monitor LG,PROD-978,Online,Oeste,666.06,424.16,0.2,3,1998.19,CLI-2810
ORD-37362,2022-09-23,Muebles,Escritorio Ejecutivo,PROD-854,Mayorista,Norte,208.67,409.29,0.0,5,1043.36,CLI-9054
ORD-89430,2023-10-17,Tecnología,Laptop Dell,PROD-395,Tienda Física,Norte,44.8,152.94,0.1,5,223.98,CLI-2657
ORD-11906,2023-06-17,Muebles,Estantería,PROD-904,Mayorista,Norte,361.8,278.29,0.1,5,1808.98,CLI-9387
ORD-70654,20/08/2023,Tecnología,Teclado Mecánico,PROD-449,Mayorista,Centro,$168.36,220.98,0.05,3,505.09,CLI-1628
ORD-81934,03-14-2024,Oficina,Carpetas,PROD-725,Distribuidor,Sur,7.52,7.5,0.0,2,15.04,CLI-9054
ORD-54349,2024-01-12,Tecnología,Webcam HD,PROD-550,Distribuidor,Sur,187.37,676.65,0.1,1,187.37,CLI-8481
ORD-17219,2023-06-27,Tecnología,Mouse Logitech,PROD-396,Online,Sur,301.66,430.44,0.1,5,1508.31,CLI-3705
ORD-67463,05/09/2022,Muebles,Silla Ergonómica,PROD-529,Tienda Física,Oeste,95.73,305.45,0.2,3,287.2,CLI-7408
ORD-92483,2023-08-09,Muebles,Estantería,PROD-978,Online,Sur,405.41,220.77,0.15,1,405.41,CLI-4056
ORD-82753,2022-05-20,Tecnología,Webcam HD,PROD-314,Tienda Física,Este,$329.12,649.13,0.0,5,1645.61,CLI-5873
ORD-24279,2024-05-21,Oficina,Bolígrafos,PROD-715,Distribuidor,Norte,4.41,5.93,0.2,1,4.41,CLI-2097
ORD-81287,2023-03-03,Oficina,Papel A4,PROD-668,Online,Este,24.45,43.19,0.05,2,48.9,CLI-8255
ORD-63408,2022-11-29,Muebles,Mesa Reuniones,PROD-637,Mayorista,Norte,$175.02,523.82,0.05,1,175.02,CLI-3854
ORD-43718,2023-01-30,Oficina,Calculadora,PROD-621,Mayorista,Este,1.39,7.3,,4,5.57,
ORD-35082,2023-02-09,Muebles,Archivador Metálico,PROD-142,Mayorista,Sur,232.08,579.67,0.15,2,464.17,CLI-3747
ORD-11669,03/06/2024,Tecnología,Webcam HD,PROD-715,Online,Este,331.32,667.51,0.0,5,1656.58,
ORD-30112,28/06/2024,Oficina,Carpetas,PROD-934,Distribuidor,Norte,39.02,33.82,0.15,4,156.1,CLI-4216
ORD-65750,2023-09-23,Oficina,Bolígrafos,PROD-673,Tienda Física,Norte,$27.24,65.23,0.0,3,81.71,CLI-2801
ORD-87452,26/11/2023,Tecnología,Monitor LG,PROD-356,Distribuidor,Sur,317.75,846.34,0.0,2,635.5,CLI-4994
ORD-71972,2022-05-31,Oficina,Carpetas,PROD-170,Online,Oeste,$18.94,50.37,0.1,3,56.82,CLI-6711
ORD-19799,2022-02-17,Tecnología,Mouse Logitech,PROD-236,Tienda Física,Este,198.68,429.11,0.1,2,397.37,CLI-2611
ORD-30992,2023-05-24,Tecnología,Laptop Dell,PROD-539,Distribuidor,Oeste,265.59,415.53,0.1,2,531.18,CLI-8875
ORD-79857,2022-11-04,Muebles,Mesa Reuniones,PROD-862,Online,Centro,544.46,506.01,0.2,3,1633.37,CLI-6944
ORD-89052,07-24-2024,Tecnología,Laptop Dell,PROD-956,Distribuidor,Centro,$112.85,165.21,0.05,1,112.85,CLI-1224
ORD-12060,29/02/2024,Muebles,Archivador Metálico,PROD-290,Distribuidor,Norte,123.26,472.23,0.05,5,616.31,CLI-1458
ORD-39554,2023-01-11,Oficina,Carpetas,PROD-438,Distribuidor,Este,$4.01,11.53,0.05,2,8.02,CLI-4651
ORD-67318,2024-07-28,Oficina,Grapadora,PROD-155,Distribuidor,Sur,12.0,18.59,0.0,1,12.0,CLI-2745
ORD-34516,10-19-2024,Tecnología,Mouse Logitech,PROD-542,Tienda Física,Norte,306.87,797.16,0.15,5,1534.37,CLI-1059
ORD-72671,05-05-2024,Muebles,Estantería,PROD-800,Distribuidor,Sur,406.92,375.69,0.2,4,1627.7,CLI-8305
ORD-95122,2022-08-21,Oficina,Grapadora,PROD-230,Tienda Física,Oeste,$57.44,76.45,0.2,4,229.76,CLI-3176
ORD-70829,07-07-2022,Tecnología,Webcam HD,PROD-223,Mayorista,Oeste,240.29,464.07,0.1,5,1201.47,CLI-6711
ORD-84597,2022-10-28,Tecnología,Webcam HD,PROD-831,Online,Oeste,$212.84,540.41,0.0,4,851.37,CLI-6125
ORD-76059,2023-03-28,Muebles,Mesa Reuniones,PROD-433,Online,Norte,105.27,222.91,0.2,2,210.54,CLI-7084
ORD-83380,01-13-2023,Tecnología,Webcam HD,PROD-406,Distribuidor,Este,178.07,464.09,0.2,3,534.22,CLI-5928
ORD-53451,07-31-2022,Tecnología,Laptop Dell,PROD-849,Distribuidor,Norte,$936.90,754.86,0.1,2,1873.8,CLI-4461
ORD-73696,10-14-2022,Muebles,Archivador Metálico,PROD-448,Distribuidor,Norte,82.2,244.31,0.1,4,328.81,CLI-8201
ORD-18885,2023-12-03,Oficina,Grapadora,PROD-152,Distribuidor,Norte,34.87,70.68,0.0,5,174.37,CLI-1534
ORD-22458,02-19-2024,Tecnología,Webcam HD,PROD-579,Tienda Física,Este,$171.71,904.38,0.05,5,858.56,CLI-6560
ORD-55460,2024-11-15,Muebles,Archivador Metálico,PROD-967,Mayorista,Sur,277.21,674.87,0.05,5,1386.04,CLI-8639
ORD-82258,2023-05-19,Tecnología,Webcam HD,PROD-476,Mayorista,Este,1049.07,910.64,0.0,1,1049.07,CLI-6374
ORD-45322,22/08/2023,Oficina,Carpetas,PROD-226,Tienda Física,Centro,$17.05,34.82,0.05,5,85.23,CLI-3626
ORD-16663,2024-07-29,Tecnología,Laptop Dell,PROD-741,Online,Centro,$562.21,554.08,0.2,4,2248.83,CLI-4056
ORD-92344,11/06/2024,Muebles,Silla Ergonómica,PROD-530,Distribuidor,Oeste,200.05,289.71,0.0,1,200.05,CLI-8233
ORD-50572,2024-07-13,Oficina,Carpetas,PROD-635,Mayorista,Centro,56.13,41.04,0.1,4,224.52,CLI-7716
ORD-37899,05-26-2024,Muebles,Archivador Metálico,PROD-900,Distribuidor,Sur,402.63,529.14,0.05,1,402.63,CLI-7716
ORD-36923,15/01/2023,Tecnología,Webcam HD,PROD-439,Mayorista,Sur,$363.36,606.21,0.1,2,726.72,CLI-7716
ORD-63356,2022-03-11,Muebles,Silla Ergonómica,PROD-754,Mayorista,Oeste,281.37,653.57,,3,844.12,CLI-5016
ORD-44290,2022-07-06,Tecnología,Monitor LG,PROD-159,Distribuidor,Sur,$234.97,186.07,0.0,1,234.97,CLI-8860
ORD-80095,2022-04-16,Muebles,Mesa Reuniones,PROD-830,Distribuidor,Sur,$869.96,464.77,0.15,3,2609.88,CLI-9567
ORD-87260,09/07/2024,Oficina,Papel A4,PROD-443,Online,Norte,$11.62,18.34,0.15,4,46.48,CLI-9628
ORD-41818,2022-11-22,Muebles,Silla Ergonómica,PROD-612,Tienda Física,Oeste,$33.75,168.93,0.2,1,33.75,CLI-3967
ORD-55410,2024-10-09,Muebles,Mesa Reuniones,PROD-499,Tienda Física,Sur,211.42,750.91,0.05,3,634.27,CLI-2900
ORD-34660,2024-07-17,Oficina,Bolígrafos,PROD-757,Distribuidor,Norte,$23.68,64.94,,1,23.68,
ORD-39762,2024-08-03,Muebles,Mesa Reuniones,PROD-540,Mayorista,Este,254.09,202.37,0.2,2,508.18,CLI-9447
ORD-39566,2022-10-31,Tecnología,Laptop Dell,PROD-513,Distribuidor,Oeste,$49.34,212.11,0.05,1,49.34,CLI-5113
ORD-64312,2024-12-17,Muebles,Silla Ergonómica,PROD-311,Distribuidor,Centro,$287.68,624.59,0.0,4,1150.72,CLI-9323
ORD-19637,2024-04-25,Muebles,Silla Ergonómica,PROD-535,Tienda Física,Centro,290.62,611.37,0.2,2,581.24,CLI-7317
ORD-67029,2022-06-17,Tecnología,Teclado Mecánico,PROD-739,Mayorista,Oeste,311.43,305.95,,3,934.3,CLI-9351
ORD-62608,2022-03-29,Tecnología,Laptop Dell,PROD-403,Mayorista,Norte,267.69,313.8,0.05,3,803.06,CLI-9183
ORD-43706,12-27-2022,Tecnología,Laptop Dell,PROD-835,Online,Este,138.82,426.03,0.05,3,416.45,CLI-5819
ORD-19191,10-21-2023,Oficina,Papel A4,PROD-920,Mayorista,Oeste,$95.24,50.77,0.1,5,476.22,CLI-7008
ORD-13025,2022-09-10,Muebles,Mesa Reuniones,PROD-667,Distribuidor,Sur,266.96,569.03,0.0,2,533.91,CLI-4481
ORD-44810,2023-08-25,Muebles,Mesa Reuniones,PROD-488,Mayorista,Oeste,548.38,653.32,0.2,2,1096.76,CLI-8557
ORD-17863,2022-12-26,Tecnología,Mouse Logitech,PROD-306,Mayorista,Oeste,274.55,704.49,0.15,1,274.55,CLI-4172
ORD-88486,2022-07-22,Oficina,Calculadora,PROD-103,Online,Norte,$14.22,18.6,0.0,2,28.45,CLI-1094
ORD-91611,09/07/2022,Tecnología,Webcam HD,PROD-710,Online,Sur,244.74,280.51,0.1,3,734.23,CLI-9054
ORD-57252,2022-03-30,Tecnología,Teclado Mecánico,PROD-610,Distribuidor,Sur,$216.03,771.7,0.1,5,1080.16,CLI-7327
ORD-61475,2023-09-19,Muebles,Escritorio Ejecutivo,PROD-484,Distribuidor,Norte,$357.77,332.87,0.0,1,-357.77,CLI-2798
ORD-41066,01-05-2023,Tecnología,Monitor LG,PROD-408,Online,Sur,150.96,260.78,0.2,1,150.96,
ORD-99448,2024-08-20,Tecnología,Laptop Dell,PROD-574,Online,Este,352.14,467.0,,1,352.14,CLI-7572
ORD-79954,2024-09-25,Oficina,Carpetas,PROD-942,Tienda Física,Sur,38.99,46.49,0.0,2,77.98,CLI-4893
ORD-90289,2022-01-17,Tecnología,Mouse Logitech,PROD-324,Distribuidor,Norte,41.7,198.76,0.0,5,208.49,CLI-1123
ORD-91303,2023-06-08,Tecnología,Monitor LG,PROD-169,Mayorista,Oeste,326.04,548.82,0.0,2,652.09,CLI-9673
ORD-55080,09-01-2024,Oficina,Calculadora,PROD-480,Tienda Física,Este,$6.48,9.73,,2,12.96,CLI-7636
ORD-16924,25/09/2022,Muebles,Archivador Metálico,PROD-571,Distribuidor,Oeste,123.09,200.7,0.2,4,492.37,CLI-3218
ORD-40167,02/03/2024,Tecnología,Mouse Logitech,PROD-111,Mayorista,Oeste,407.84,917.03,0.15,5,2039.22,CLI-8496
ORD-73863,01-20-2024,Muebles,Archivador Metálico,PROD-527,Distribuidor,Centro,405.0,577.4,0.2,2,810.0,CLI-2258
ORD-64395,11/10/2024,Muebles,Silla Ergonómica,PROD-454,Distribuidor,Oeste,454.29,590.9,0.2,5,2271.45,CLI-1090
ORD-96688,16/03/2024,Oficina,Carpetas,PROD-516,Mayorista,Norte,29.16,35.62,0.0,2,58.31,CLI-6019
ORD-60103,2023-03-04,Muebles,Archivador Metálico,PROD-197,Mayorista,Centro,318.83,470.3,0.15,1,318.83,CLI-8049
ORD-63003,05-26-2024,Tecnología,Mouse Logitech,PROD-959,Mayorista,Oeste,429.99,599.25,0.15,3,1289.96,CLI-6871
ORD-47137,05-01-2023,Oficina,Calculadora,PROD-977,Distribuidor,Oeste,45.08,84.61,0.0,3,135.24,CLI-5999
ORD-90067,2024-06-09,Tecnología,Monitor LG,PROD-194,Online,Este,88.6,173.64,0.2,3,265.81,CLI-3823
ORD-86008,12-21-2023,Tecnología,Webcam HD,PROD-799,Mayorista,Sur,383.48,941.32,0.05,4,1533.92,CLI-5520
ORD-96476,09-17-2024,Muebles,Archivador Metálico,PROD-451,Tienda Física,Este,666.2,558.37,0.1,3,1998.59,CLI-9088
ORD-95380,2024-06-25,Oficina,Papel A4,PROD-957,Online,Centro,18.82,22.17,0.2,1,18.82,CLI-1258
ORD-31599,17/02/2023,Oficina,Bolígrafos,PROD-281,Mayorista,Este,$35.00,67.75,0.0,2,70.0,CLI-2520
ORD-37131,01-12-2022,Muebles,Mesa Reuniones,PROD-802,Tienda Física,Norte,$123.28,455.79,0.1,4,493.11,CLI-2062
ORD-21515,02/12/2022,Tecnología,Webcam HD,PROD-237,Tienda Física,Centro,$59.10,156.01,0.2,1,59.1,CLI-5606
ORD-13929,2023-11-17,Oficina,Papel A4,PROD-450,Tienda Física,Centro,10.96,36.71,0.2,2,21.91,CLI-1258
ORD-73986,01/04/2023,Tecnología,Mouse Logitech,PROD-961,Mayorista,Este,234.63,243.4,0.2,3,703.9,CLI-5611
ORD-44808,2024-05-12,Oficina,Papel A4,PROD-979,Distribuidor,Norte,51.0,46.38,0.05,1,51.0,CLI-2258
ORD-71145,08-02-2023,Oficina,Grapadora,PROD-675,Distribuidor,Norte,17.91,38.39,0.15,1,17.91,CLI-7084
ORD-76981,05/05/2022,Tecnología,Laptop Dell,PROD-181,Tienda Física,Norte,206.06,735.61,0.2,3,618.17,CLI-5078
ORD-95201,23/05/2024,Tecnología,Monitor LG,PROD-858,Mayorista,Centro,344.94,291.24,0.1,3,1034.81,CLI-7986
ORD-56589,31/08/2023,Tecnología,Teclado Mecánico,PROD-238,Online,Sur,147.46,326.82,0.0,3,442.38,CLI-9088
ORD-61702,01-30-2023,Oficina,Carpetas,PROD-771,Mayorista,Centro,10.61,52.33,0.2,3,31.83,CLI-7996
ORD-39797,26/02/2024,Oficina,Carpetas,PROD-421,Mayorista,Oeste,20.18,70.88,0.1,4,80.74,CLI-2798
ORD-62583,12/01/2024,Tecnología,Teclado Mecánico,PROD-254,Tienda Física,Norte,221.22,672.27,0.2,3,663.67,CLI-7790
ORD-66860,2024-10-09,Tecnología,Webcam HD,PROD-789,Distribuidor,Oeste,240.7,850.06,0.1,5,1203.48,CLI-2795
ORD-21445,07-11-2024,Muebles,Escritorio Ejecutivo,PROD-397,Tienda Física,Norte,$421.25,395.73,0.15,3,1263.76,CLI-6871
ORD-79585,2023-07-31,Oficina,Calculadora,PROD-842,Tienda Física,Este,$40.46,85.79,0.05,5,202.31,CLI-4370
ORD-29766,2023-08-21,Muebles,Archivador Metálico,PROD-598,Tienda Física,Norte,352.65,443.57,0.05,1,352.65,CLI-2810
ORD-30594,2024-01-01,Oficina,Bolígrafos,PROD-503,Mayorista,Sur,25.86,78.69,0.1,3,77.57,CLI-4056
ORD-60454,02/07/2023,Tecnología,Laptop Dell,PROD-762,Tienda Física,Este,628.87,917.8,0.0,4,2515.47,CLI-7572
ORD-34064,02-27-2024,Muebles,Silla Ergonómica,PROD-355,Distribuidor,Sur,$183.47,628.36,0.05,3,550.41,CLI-1224
ORD-11238,08-03-2024,Tecnología,Monitor LG,PROD-377,Mayorista,Norte,1222.21,976.02,0.0,2,2444.42,CLI-8125
ORD-76808,2023-07-01,Tecnología,Webcam HD,PROD-874,Mayorista,Centro,476.91,97.0,0.2,1,476.91,
ORD-19427,28/12/2023,Tecnología,Teclado Mecánico,PROD-886,Online,Oeste,$222.31,732.91,0.15,1,222.31,CLI-2634
ORD-12564,2022-05-23,Muebles,Silla Ergonómica,PROD-951,Distribuidor,Centro,87.47,224.33,0.0,5,437.35,CLI-3423
ORD-77175,2024-08-17,Tecnología,Teclado Mecánico,PROD-384,Tienda Física,Este,694.41,678.12,0.2,5,3472.07,CLI-8557
ORD-85359,2024-03-27,Muebles,Estantería,PROD-767,Mayorista,Norte,84.07,264.56,0.1,4,336.28,CLI-6749
ORD-47354,2023-01-30,Oficina,Grapadora,PROD-131,Online,Sur,10.79,57.16,0.15,1,10.79,CLI-9679
ORD-64226,2023-11-10,Tecnología,Webcam HD,PROD-364,Distribuidor,Sur,58.88,202.96,,2,117.76,CLI-2507
ORD-51857,09-11-2022,Muebles,Mesa Reuniones,PROD-362,Distribuidor,Sur,$400.61,612.08,0.0,3,1201.82,CLI-1083
ORD-13074,23/09/2023,Muebles,Estantería,PROD-705,Tienda Física,Este,215.43,492.39,0.0,4,861.72,CLI-8312
ORD-71185,05/09/2022,Tecnología,Monitor LG,PROD-899,Mayorista,Oeste,233.45,699.7,0.2,3,700.35,CLI-1127
ORD-10657,2024-03-04,Oficina,Carpetas,PROD-130,Mayorista,Centro,9.18,20.5,0.1,2,18.36,CLI-2411
ORD-99056,03-21-2023,Oficina,Grapadora,PROD-312,Mayorista,Norte,40.02,78.99,0.15,5,200.12,CLI-5999
ORD-16217,20/12/2023,Muebles,Estantería,PROD-178,Tienda Física,Sur,314.21,608.81,0.15,4,1256.86,CLI-7279
ORD-20726,2022-04-29,Tecnología,Mouse Logitech,PROD-451,Tienda Física,Oeste,200.32,296.56,0.1,1,200.32,CLI-7245
ORD-40314,2024-08-06,Oficina,Papel A4,PROD-604,Online,Oeste,10.99,23.47,0.05,4,43.95,CLI-4481
ORD-90190,06-14-2023,Tecnología,Laptop Dell,PROD-754,Mayorista,Norte,344.35,447.09,0.0,4,1377.41,CLI-1664
ORD-63862,2023-05-12,Muebles,Mesa Reuniones,PROD-338,Tienda Física,Oeste,253.83,378.46,0.0,5,1269.16,CLI-2611
ORD-10584,07/05/2023,Oficina,Papel A4,PROD-270,Online,Este,21.04,28.68,,4,84.17,CLI-5904
ORD-65389,2023-10-28,Tecnología,Teclado Mecánico,PROD-932,Tienda Física,Oeste,888.09,891.94,0.0,2,1776.18,CLI-6948
ORD-97652,26/10/2024,Muebles,Archivador Metálico,PROD-159,Distribuidor,Centro,$904.30,762.5,0.05,1,904.3,CLI-6371
ORD-58269,2023-07-24,Oficina,Calculadora,PROD-565,Online,Este,69.97,79.8,0.0,4,279.88,CLI-5113
ORD-95729,2023-10-06,Muebles,Silla Ergonómica,PROD-337,Mayorista,Centro,211.82,454.02,0.2,2,423.63,CLI-3870
ORD-20746,2023-06-07,Oficina,Grapadora,PROD-954,Distribuidor,Centro,32.38,41.78,0.0,5,161.88,CLI-2773
ORD-80733,2022-09-24,Tecnología,Teclado Mecánico,PROD-677,Distribuidor,Este,$543.87,673.71,0.05,1,543.87,CLI-5016
ORD-26256,11/07/2023,Tecnología,Webcam HD,PROD-120,Tienda Física,Sur,394.24,466.1,0.15,3,1182.73,CLI-8306
ORD-77783,2023-11-28,Oficina,Papel A4,PROD-857,Mayorista,Centro,6.78,10.23,0.0,5,33.92,CLI-9136
ORD-45851,28/05/2024,Tecnología,Webcam HD,PROD-433,Distribuidor,Centro,$59.82,143.47,0.0,1,59.82,CLI-7506
ORD-44332,2023-07-27,Muebles,Estantería,PROD-879,Tienda Física,Sur,$438.14,675.25,0.1,3,1314.42,CLI-3315
ORD-21741,11-26-2022,Oficina,Grapadora,PROD-536,Tienda Física,Centro,35.8,61.7,0.0,4,143.21,CLI-4481
ORD-63378,02-05-2023,Tecnología,Mouse Logitech,PROD-160,Mayorista,Oeste,253.63,469.29,0.15,2,507.26,CLI-8869
ORD-81456,07-25-2023,Tecnología,Laptop Dell,PROD-579,Online,Centro,447.59,765.18,0.0,5,-2237.95,CLI-4617
ORD-66578,07-15-2024,Tecnología,Webcam HD,PROD-895,Tienda Física,Norte,111.51,125.76,0.2,5,557.55,CLI-4370
ORD-43538,2023-06-03,Muebles,Estantería,PROD-336,Mayorista,Este,675.74,528.02,0.0,4,2702.97,CLI-7317
ORD-15283,04-03-2024,Muebles,Mesa Reuniones,PROD-866,Distribuidor,Norte,$295.16,412.79,0.1,1,295.16,CLI-6916
ORD-15420,2023-04-16,Muebles,Escritorio Ejecutivo,PROD-562,Tienda Física,Centro,$356.29,664.82,0.15,2,712.58,CLI-4138
ORD-17304,2023-11-24,Oficina,Grapadora,PROD-551,Mayorista,Este,12.65,16.84,0.2,4,50.6,CLI-3177
ORD-45351,2022-07-07,Muebles,Silla Ergonómica,PROD-491,Tienda Física,Centro,180.18,387.78,0.0,4,720.71,CLI-7116
ORD-49508,2022-11-27,Tecnología,Teclado Mecánico,PROD-861,Online,Sur,$69.80,149.04,0.2,5,349.0,CLI-2969
ORD-16381,2023-05-31,Oficina,Calculadora,PROD-628,Tienda Física,Oeste,7.53,16.57,0.15,3,22.58,CLI-3360
ORD-58652,2023-06-21,Tecnología,Mouse Logitech,PROD-124,Distribuidor,Este,443.47,730.82,0.05,1,443.47,CLI-7664
ORD-74009,2022-03-12,Tecnología,Teclado Mecánico,PROD-707,Online,Centro,$117.28,185.85,0.05,1,117.28,CLI-5174
ORD-23255,15/06/2022,Oficina,Calculadora,PROD-284,Tienda Física,Sur,30.72,29.76,0.0,5,153.62,CLI-3906
ORD-90320,2024-08-26,Oficina,Calculadora,PROD-503,Tienda Física,Oeste,$10.09,17.55,0.0,4,40.37,CLI-1618
ORD-39663,28/08/2023,Tecnología,Laptop Dell,PROD-139,Distribuidor,Norte,544.06,959.99,0.05,5,2720.32,CLI-5542
ORD-59866,2023-05-18,Muebles,Escritorio Ejecutivo,PROD-972,Mayorista,Centro,184.43,600.26,0.05,2,368.86,CLI-9801
ORD-12810,15/04/2022,Oficina,Bolígrafos,PROD-691,Mayorista,Norte,15.19,49.61,0.2,3,45.57,CLI-8009
ORD-73674,10-16-2022,Oficina,Grapadora,PROD-458,Tienda Física,Norte,4.68,11.9,0.1,5,23.41,CLI-3845
ORD-34178,04-02-2024,Muebles,Silla Ergonómica,PROD-555,Distribuidor,Norte,$197.98,644.11,0.0,3,593.95,CLI-9217
ORD-58210,21/12/2023,Oficina,Carpetas,PROD-935,Distribuidor,Sur,41.82,93.02,0.0,3,125.45,CLI-2274
ORD-43813,02/06/2022,Oficina,Bolígrafos,PROD-623,Distribuidor,Norte,5.91,10.39,0.15,2,11.82,CLI-7912
ORD-82650,25/10/2023,Tecnología,Teclado Mecánico,PROD-246,Mayorista,Centro,$41.93,129.63,0.1,5,209.67,CLI-8778
ORD-12029,2023-05-22,Oficina,Papel A4,PROD-683,Online,Centro,53.27,79.03,0.1,3,159.82,CLI-6218
ORD-37264,2023-08-30,Muebles,Estantería,PROD-100,Online,Centro,407.74,707.22,0.05,3,1223.21,CLI-7327
ORD-22104,08-28-2022,Oficina,Bolígrafos,PROD-629,Tienda Física,Este,31.76,52.7,0.0,1,31.76,CLI-4216
ORD-97504,24/02/2023,Oficina,Calculadora,PROD-404,Mayorista,Oeste,69.36,30.01,0.1,1,69.36,CLI-8798
ORD-77397,23/04/2022,Tecnología,Monitor LG,PROD-671,Mayorista,Sur,176.49,236.92,0.05,2,-352.98,CLI-2657
ORD-11798,2023-08-26,Oficina,Calculadora,PROD-413,Online,Oeste,$13.55,19.29,0.2,3,40.66,CLI-8947
ORD-22356,08-19-2022,Tecnología,Webcam HD,PROD-728,Online,Centro,363.4,574.29,0.15,3,1090.19,CLI-4253
ORD-97253,2023-04-14,Oficina,Calculadora,PROD-670,Distribuidor,Este,39.4,49.93,0.1,3,118.21,CLI-8962
ORD-96064,08/08/2024,Tecnología,Teclado Mecánico,PROD-740,Distribuidor,Sur,1120.87,795.8,0.2,5,5604.36,CLI-1352
ORD-60744,12/11/2024,Oficina,Bolígrafos,PROD-884,Tienda Física,Oeste,39.62,69.76,0.0,5,198.12,CLI-2333
ORD-56411,16/02/2023,Tecnología,Mouse Logitech,PROD-493,Tienda Física,Oeste,164.27,885.1,0.15,5,821.35,CLI-2455
ORD-89511,2023-08-14,Muebles,Mesa Reuniones,PROD-316,Distribuidor,Norte,210.93,302.83,0.0,3,632.8,CLI-2799
ORD-70486,2024-08-02,Oficina,Bolígrafos,PROD-444,Online,Sur,23.12,29.2,0.15,2,46.24,CLI-2900
ORD-77135,2023-09-19,Tecnología,Teclado Mecánico,PROD-603,Distribuidor,Norte,$669.92,744.07,0.15,1,669.92,CLI-8930
ORD-49146,10/05/2024,Tecnología,Laptop Dell,PROD-509,Tienda Física,Oeste,311.37,380.76,0.2,1,311.37,CLI-2177
ORD-55546,29/02/2024,Muebles,Estantería,PROD-238,Distribuidor,Este,132.49,515.8,0.1,2,264.97,CLI-4714
ORD-91671,09/09/2022,Muebles,Estantería,PROD-569,Mayorista,Norte,157.13,472.71,0.15,5,785.66,CLI-8937
ORD-85220,29/03/2024,Oficina,Bolígrafos,PROD-459,Tienda Física,Norte,31.42,58.78,0.2,3,94.25,CLI-7697
ORD-63071,2024-03-18,Muebles,Estantería,PROD-748,Distribuidor,Este,301.68,442.29,0.2,3,905.03,CLI-5174
ORD-50889,2024-03-21,Oficina,Grapadora,PROD-933,Distribuidor,Norte,13.82,22.26,0.05,5,69.11,CLI-4461
ORD-97690,01-31-2022,Oficina,Grapadora,PROD-960,Mayorista,Este,31.69,61.82,,2,63.38,CLI-2634
ORD-41644,26/10/2023,Muebles,Mesa Reuniones,PROD-698,Distribuidor,Oeste,200.6,708.94,0.0,5,1003.02,CLI-6254
